# Altitude  Density [obj/km^3] of obj. larger than     0.100 m                  
18500.1400   0.7130274E-11  0.7019572E-11  0.7240976E-11
18550.1400   0.6979911E-11  0.6866349E-11  0.7093472E-11
18600.1400   0.7072771E-11  0.6949627E-11  0.7195915E-11
18650.1400   0.6776688E-11  0.6641993E-11  0.6911384E-11
18700.1400   0.6203339E-11  0.6071286E-11  0.6335391E-11
18750.1400   0.6081860E-11  0.5958946E-11  0.6204774E-11
18800.1400   0.5989124E-11  0.5870693E-11  0.6107555E-11
18850.1400   0.5465290E-11  0.5365734E-11  0.5564846E-11
18900.1400   0.5906783E-11  0.5805879E-11  0.6007688E-11
18950.1400   0.5635097E-11  0.5527778E-11  0.5742416E-11
19000.1400   0.5684063E-11  0.5572849E-11  0.5795278E-11
19050.1400   0.4974318E-11  0.4875029E-11  0.5073607E-11
19100.1400   0.4911589E-11  0.4803832E-11  0.5019345E-11
19150.1400   0.4648036E-11  0.4532198E-11  0.4763874E-11
19200.1400   0.4633662E-11  0.4543869E-11  0.4723456E-11
19250.1400   0.4759736E-11  0.4677985E-11  0.4841488E-11
19300.1400   0.4712900E-11  0.4622246E-11  0.4803554E-11
19350.1400   0.4633164E-11  0.4563012E-11  0.4703316E-11
19400.1400   0.4480706E-11  0.4407774E-11  0.4553638E-11
19450.1400   0.4603676E-11  0.4526457E-11  0.4680896E-11
19500.1400   0.4474022E-11  0.4397554E-11  0.4550490E-11
19550.1400   0.4435064E-11  0.4352756E-11  0.4517372E-11
19600.1400   0.4343999E-11  0.4259605E-11  0.4428392E-11
19650.1400   0.4280826E-11  0.4194471E-11  0.4367181E-11
19700.1400   0.4348544E-11  0.4263780E-11  0.4433309E-11
19750.1400   0.4255837E-11  0.4169691E-11  0.4341983E-11
19800.1400   0.4253459E-11  0.4164012E-11  0.4342906E-11
19850.1400   0.4352266E-11  0.4252866E-11  0.4451665E-11
19900.1400   0.4503234E-11  0.4398550E-11  0.4607917E-11
19950.1400   0.4442820E-11  0.4372704E-11  0.4512936E-11
20000.1400   0.4345455E-11  0.4268425E-11  0.4422485E-11
20050.1400   0.4221245E-11  0.4154570E-11  0.4287919E-11
20100.1400   0.4282793E-11  0.4219671E-11  0.4345915E-11
20150.1400   0.4298900E-11  0.4231955E-11  0.4365844E-11
20200.1400   0.4239280E-11  0.4171182E-11  0.4307378E-11
20250.1400   0.4336078E-11  0.4257791E-11  0.4414365E-11
20300.1400   0.4188602E-11  0.4108755E-11  0.4268448E-11
20350.1400   0.4250480E-11  0.4165191E-11  0.4335769E-11
20400.1400   0.4385357E-11  0.4293312E-11  0.4477403E-11
20450.1400   0.4189319E-11  0.4116118E-11  0.4262519E-11
20500.1400   0.4202820E-11  0.4127498E-11  0.4278141E-11
20550.1400   0.4199278E-11  0.4085127E-11  0.4313429E-11
20600.1400   0.4043723E-11  0.3972225E-11  0.4115222E-11
20650.1400   0.3996772E-11  0.3932049E-11  0.4061495E-11
20700.1400   0.3932628E-11  0.3863004E-11  0.4002252E-11
20750.1400   0.3976795E-11  0.3921766E-11  0.4031824E-11
